id;titulo;ano;diretor;duracao;generos;pais;orcamento;receita;nota_imdb;ator_1;ator_2;ator_3
tt0866437;Il club di Jane Austen;2007;Robin Swicord;106;Comedy| Drama| Romance;USA;NA;7163566;6,8;Maria Bello; Emily Blunt; Kathy Baker
tt0867241;Amexicano;2007;Matthew Bonifacio;84;Drama;USA;NA;8655;7,0;Hugo Aleman; Sophia Antonini; Michael Aronov
tt0867294;FrightWorld;2006;David R. Williams, Mike Bohatch;103;Horror;USA;50000;NA;2,4;Andrew Roth; Kamillia Kataxenna Kova; Dina Cataldi
tt0867295;From a Place of Darkness;2008;Douglas A. Raine;84;Drama| Horror| Thriller;USA;500000;NA;3,6;Travis Schuldt; John Savage; Bronson Pinchot
tt0867334;Jolene;2008;Dan Ireland;121;Drama;USA;NA;NA;6,4;Jessica Chastain; Frances Fisher; Rupert Friend
tt0867411;Ranchero;2008;Richard Kaponas;95;Crime| Drama;USA;900000;24036;5,5;Roger Gutierrez; Brian Eric Johnson; Christina Woods
tt0867464;Clean Break;2008;Robert Malenfant;93;Drama| Thriller;USA;3000000;NA;4,2;Tara Reid; Colm Meaney; Angus Macfadyen
tt0867591;Mamma ho perso il lavoro;2008;Vince Di Meglio;92;Comedy| Drama;USA;8000000;1851790;4,7;Diane Keaton; Dax Shepard; Liv Tyler
tt0869118;Point of Fear;2006;Brooks Benjamin;96;Drama| Horror| Mystery;USA;5000;NA;3,2;Austin Musick; Jason Benjamin; Casey Payne
tt0870089;Ciao;2008;Yen Tan;87;Drama| Romance;USA;NA;49494;6,6;Adam Neal Smith; Alessandro Calza; Chuck Blaum
tt0870101;The Dark Horse;2008;Cornelia Duryée;105;Drama| Family| Sport;USA;NA;NA;4,5;Carol Roscoe; Kathryn Mesney-Hetler; Sean G. Griffin
tt0870105;Divine Intervention;2007;Van Elder;100;Comedy| Drama| Romance;USA;NA;1485;3,9;Jazsmin Lewis; Wesley Jonathan; Laz Alonso
tt0870122;Humboldt County;2008;Darren Grodsky, Danny Jacobs;97;Comedy| Drama;USA;NA;82357;6,4;Jeremy Strong; Fairuza Balk; Peter Bogdanovich
tt0870176;October Moon 2: November Son;2008;Jason Paul Collum;103;Comedy| Drama| Horror;USA;34000;NA;4,4;Judith O'Dea; Brinke Stevens; Sacha Sacket
tt0871016;Secret of the Cave;2006;Zach C. Gray;88;Adventure;USA;NA;NA;4,9;Kevin Novotny; Patrick Bergin; Joseph M. Kelly
tt0871026;The Caretaker;2008;Bryce Olson;82;Comedy| Horror;USA;NA;NA;3,5;Kira Verrastro; James Immekus; Jennifer Freeman
tt0871426;Baby Mama;2008;Michael McCullers;99;Comedy| Romance;USA;30000000;64444713;6,0;Amy Poehler; Tina Fey; Greg Kinnear
tt0871438;Ocean of Pearls;2008;Sarab Neelam;97;Drama;USA;750000;NA;7,1;Omid Abtahi; Heather McComb; Ron Canada
tt0871865;I Can See You;2008;Graham Reznick;97;Horror| Mystery| Thriller;USA;NA;NA;4,5;Benjamin Dickinson; Duncan Skiles; Christopher Ford
tt0871893;Surprise, Surprise;2010;Jerry Turner;83;Drama;USA;200000;NA;5,0;Travis Michael Holder; Deborah Shelton; John Brotherton
tt0872224;Street Thief;2006;Malik Bader;84;Crime| Thriller;USA;NA;NA;7,1;Malik Bader; Wesley Walker; Frank Zieger
tt0872230;My Soul to Take - Il cacciatore di anime;2010;Wes Craven;107;Horror| Mystery| Thriller;USA;25000000;21500813;4,8;Max Thieriot; John Magaro; Denzel Whitaker
tt0872236;Year of the Fish;2007;David Kaplan;96;Animation| Fantasy| Romance;USA;NA;NA;6,3;Tsai Chin; Ken Leung; Randall Duk Kim
tt0872249;Devil's Dominoes - Effetto Domino;2008;Scott Prestin;90;Thriller;USA;500000;NA;4,7;Daniel Baldwin; Vincent Pastore; Christopher Mur
tt0872335;Serum;2006;Steve Franke;89;Horror| Sci-Fi;USA;NA;440;3,0;Derek Phillips; Dennis O'Neill; Liz Cardenas
tt0873886;Red State;2011;Kevin Smith;88;Action| Crime| Horror;USA;4000000;1874460;6,2;Michael Angarano; Deborah Aquila; Nicholas Braun
tt0874271;Elsewhere;2009;Nathan Hope;106;Crime| Drama| Thriller;USA;500000;NA;5,5;Anna Kendrick; Paul Wesley; Tania Raymonde
tt0874314;Quench;2007;Zack Parker;98;Drama;USA;39000;NA;3,4;Bo Barrett; Benjamin Riley; Mia Moretti
tt0874425;Pretty Ugly People;2008;Tate Taylor;99;Comedy| Drama;USA;NA;6537;5,0;Missi Pyle; Melissa McCarthy; Larry Sullivan
tt0875575;Being Michael Madsen;2007;Michael Mongillo;90;Comedy;USA;NA;NA;5,3;Michael Madsen; Jason Alan Smith; Doug Tompos
tt0875613;Rift;2011;LazRael Lison;100;Horror| Thriller;USA;1500000;NA;2,5;Leslie Easterbrook; Richmond Arquette; Tom Wright
tt0875705;Lake City;2008;Hunter Hill, Perry Moore;93;Crime| Drama;USA;4000000;12767;5,8;Sissy Spacek; Jason Davis; Alina Phelan
tt0876233;The Last Word;2008;Geoffrey Haley;90;Drama| Romance;USA;NA;8298;6,2;Wes Bentley; Winona Ryder; Ray Romano
tt0876287;Strawberry Shortcake: The Sweet Dreams Movie;2006;Karen Hydendahl;83;Animation| Family;USA;NA;NA;4,4;Sarah Heinke; Rachel Ware; Samantha Triba
tt0877355;The Murder Game;2006;Robert Harari;87;Horror| Mystery| Thriller;USA;NA;NA;4,0;Steve Polites; Katie Sirk; Samuel Klein
tt0878654;Bulletface;2010;Albert Pyun, Howie Askins;82;Thriller;USA;NA;NA;3,7;Victoria Maurette; Steven Bauer; Morgan Weisser
tt0878657;The Cellar Door;2007;Matt Zettell;86;Horror| Thriller;USA;250000;NA;4,1;James DuMont; Michelle Tomlinson; Heather Sconyers
tt0878695;Murder Party;2007;Jeremy Saulnier;79;Comedy| Crime| Drama;USA;NA;NA;5,8;Chris Sharp; Kate Porterfield; Tess Porterfield Lovell
tt0878804;The Blind Side;2009;John Lee Hancock;129;Biography| Drama| Sport;USA;29000000;309208309;7,6;Sandra Bullock; Tim McGraw; Quinton Aaron
tt0878814;Una bugia per amore;2012;Bryan Fogel;90;Comedy| Romance;USA;NA;88327;4,4;Austin Abrams; Tom Arnold; Brennan Bailey
tt0878835;Please Give;2010;Nicole Holofcener;87;Comedy| Drama;USA;3000000;4313829;6,6;Rebecca Hall; Elizabeth Keener; Elise Ivy
tt0879870;Mangia prega ama;2010;Ryan Murphy;133;Biography| Drama| Romance;USA;60000000;204594016;5,8;Julia Roberts; I. Gusti Ayu Puspawati; Hadi Subiyanto
tt0880569;Mama I Want to Sing;2011;Charles Randolph-Wright;100;Drama| Family| Musical;USA;5000000;NA;4,7;Ciara; Ahmaya-Knoelle; Paris Bennett
tt0880570;The Ministers - Giustizia violenta;2009;Franc. Reyes;89;Crime| Drama;USA;7000000;4447;4,5;John Leguizamo; Harvey Keitel; Florencia Lozano
tt0880578;Nella rete del serial killer;2008;Gregory Hoblit;101;Crime| Mystery| Thriller;USA;35000000;52933513;6,2;Diane Lane; Billy Burke; Colin Hanks
tt0880648;Shuttle;2008;Edward Anderson;107;Crime| Drama| Mystery;USA;2400000;1925;5,7;Tony Curran; Peyton List; Cameron Goodman
tt0881891;A proposito di Steve;2009;Phil Traill;99;Comedy| Romance;USA;15000000;40105542;4,8;Sandra Bullock; Thomas Haden Church; Bradley Cooper
tt0882113;Looking for Palladin;2008;Andrzej Krakowski;115;Comedy;USA;NA;11268;5,6;Ben Gazzara; David Moscow; Talia Shire
tt0882755;One, Two, Many;2008;Michael DeLorenzo;88;Comedy| Romance;USA;500000;NA;3,5;John Melendez; Bellamy Young; Jeffrey Ross
tt0882765;Eavesdrop;2008;Matthew Miele;99;Drama;USA;NA;NA;5,6;Chris Parnell; Wendie Malick; Anna Chlumsky
tt0882806;Sugar Boxx;2009;Cody Jarrett;86;Crime| Drama;USA;NA;NA;3,6;Geneviere Anderson; Thela Brown; Linda Dona
tt0882969;The Golden Boys;2008;Daniel Adams;97;Comedy| Romance;USA;8000000;43600;6,0;David Carradine; Rip Torn; Bruce Dern
tt0883398;Dark Reel;2008;Josh Eisenstadt;109;Comedy| Horror| Thriller;USA;1000000;NA;3,5;Daniel Wisler; Alexandra Holden; Kevin Ryder
tt0883410;Nora's Hair Salon II;2008;Jill Maxcy;80;Comedy;USA;1200000;NA;3,0;Tatyana Ali; Stacey Dash; Mekhi Phifer
tt0884038;El camino;2008;Erik S. Weigel;91;Drama;USA;600000;NA;5,8;Leo Fitzpatrick; Elisabeth Moss; Christopher Denham
tt0884214;Wreckage;2010;John Asher;87;Horror| Thriller;USA;500000;NA;4,2;Aaron Paul; Mike Erwin; Cameron Richardson
tt0884224;War, Inc.;2008;Joshua Seftel;107;Action| Comedy| Thriller;USA;10000000;1296184;5,6;John Cusack; Hilary Duff; Marisa Tomei
tt0884227;Within;2009;Hanelle M. Culpepper;95;Drama| Thriller;USA;1000000;NA;5,4;Mia Ford; Lori Heuring; Sammi Hanratty
tt0884237;Carnivorous;2007;Drew Maxwell;84;Horror;USA;5000000;NA;2,7;Leah Rose; Ryan Schaufler; Tom Lodewyck
tt0884328;The Mist;2007;Frank Darabont;126;Horror| Sci-Fi| Thriller;USA;18000000;57470220;7,1;Thomas Jane; Marcia Gay Harden; Laurie Holden
tt0884732;Un testimone in affitto;2015;Jeremy Garelick;101;Comedy;USA;23000000;79799880;6,6;Kevin Hart; Josh Gad; Affion Crockett
tt0886517;A Moment with You;2006;Wesley Chan, Ted Fu;105;Drama;USA;NA;NA;6,3;Austen Chong; Casey Hoffman; Mimi Chao
tt0886531;Shades of Ray;2008;Jaffar Mahmood;86;Comedy| Drama| Romance;USA;NA;NA;7,0;Zachary Levi; Fran Kranz; Sarah Shahi
tt0887143;Hyenas;2011;Eric Weston;92;Horror;USA;NA;NA;2,7;Maria Bertrand; Meshach Taylor; DaJuan Johnson
tt0887161;Repo;2010;Benjamin Gourley;97;Comedy| Drama;USA;4000000;NA;3,9;Benjamin Gourley; Jason Mewes; Izabella Miko
tt0887719;Blonde Ambition - Una bionda a NY;2007;Scott Marshall;93;Comedy| Romance;USA;10000000;1627909;3,9;Jessica Simpson; Luke Wilson; Rachael Leigh Cook
tt0887770;Plasterhead;2006;Kevin Higgins;94;Horror| Mystery| Thriller;USA;NA;NA;3,6;Kathryn Merry; Ernest Dancy; Josh Macuga
tt0887912;The Hurt Locker;2008;Kathryn Bigelow;131;Drama| Thriller| War;USA;15000000;49230772;7,6;Jeremy Renner; Anthony Mackie; Brian Geraghty
tt0887966;Un uomo d'affari;2009;Joe Otting;100;Comedy| Crime| Drama;USA;2000000;NA;6,0;Chris Diamantopoulos; Kelly Overton; Richard Portnow
tt0888019;5 vite all'inferno;2006;Greg Swinson, Ryan Thiessen;95;Horror;USA;4000;NA;2,5;Sandra Paduch; Danielle Lilley; Mia Yi
tt0889134;Las Vegas - Terapia per due;2008;Peter Tolan;96;Comedy| Drama;USA;NA;77410;5,5;Matthew Broderick; Brittany Snow; Maura Tierney
tt0889146;My Name Is Jerry;2009;Morgan Mead;96;Comedy| Drama;USA;65000;NA;6,3;Doug Jones; Katlyn Carlson; Allison Scagliotti
tt0889573;Due cuori e una provetta;2010;Josh Gordon, Will Speck;101;Comedy| Drama| Romance;USA;19000000;49843011;6,1;Jason Bateman; Victor Pagan; Jennifer Aniston
tt0889579;Blood & Guts;2006;Jeff C. Smith;77;Comedy| Horror;USA;NA;NA;2,8;Jovan Meredith; Ashley Schneider; Devin Marble
tt0889595;Dream Boy;2008;James Bolton;88;Drama| Romance;USA;1200000;6534;6,2;Stephan Bender; Thomas Jay Ryan; Diana Scarwid
tt0891527;Leoni per agnelli;2007;Robert Redford;92;Crime| Drama| Mystery;USA;35000000;64811540;6,2;Robert Redford; Meryl Streep; Tom Cruise
tt0891631;Goodbye Baby;2007;Daniel Schechter;87;Drama;USA;725000;NA;6,0;Jerry Adler; Hunter Bell; Jay Black
tt0892033;2 Minutes Later;2007;Robert Gaston;78;Adventure| Comedy| Thriller;USA;NA;693;4,2;Michael Molina; Jessica Graham; Peter Stickles
tt0892041;Border Lost;2008;David Murphy, Scott Peck;105;Action;USA;500000;NA;4,1;Alejandro Antonio; Aldo Ceceña; Gilbert Chayrez-Chavarria
tt0892051;Evil Angel;2009;Richard Dutcher;123;Horror| Mystery| Thriller;USA;7000000;NA;5,4;Ving Rhames; Ava Gaudet; Kristopher Shepard
tt0892056;Gimme Skelter;2007;Scott Phillips;90;Horror;USA;NA;NA;4,4;Kenneth J. Hall; Cassandra Bengfort; Christal Rael
tt0892094;Ready or Not;2009;Sean Doyle;88;Comedy;USA;1000000;NA;4,8;Christian Oliver; Seamus Dever; Evan Helmuth
tt0892096;Remarkable Power;2008;Brandon Beckner;91;Comedy;USA;NA;NA;5,5;Whitney Able; Tom Arnold; Jordan Belfi
tt0892100;Steam;2007;Kyle Schickner;120;Drama;USA;2200000;NA;4,6;Ruby Dee; Ally Sheedy; Kate Siegel
tt0892109;Trailer Park of Terror;2008;Steven Goldmann;98;Horror;USA;3250000;NA;5,2;Nichole Hiltz; Lew Temple; Jeanette Brox
tt0892117;Witches' Night;2007;Paul Traynor;81;Horror;USA;NA;NA;4,5;Gil McKinney; Jeff Christian; Wesley Walker
tt0892318;Letters to Juliet;2010;Gary Winick;105;Adventure| Comedy| Drama;USA;30000000;79628830;6,5;Amanda Seyfried; Marcia DeBonis; Gael García Bernal
tt0892392;Serbian Scars;2009;Brent Huff;97;Action| Drama| Thriller;USA;NA;NA;3,3;Vladimir Rajcic; Michael Madsen; Mark Dacascos
tt0892767;The Horsemen;2009;Jonas Åkerlund;90;Crime| Drama| Mystery;USA;20000000;2405815;5,6;Dennis Quaid; Ziyi Zhang; Lou Taylor Pucci
tt0892769;Dragon Trainer;2010;Dean DeBlois, Chris Sanders;98;Animation| Action| Adventure;USA;165000000;494878759;8,1;Jay Baruchel; Gerard Butler; Craig Ferguson
tt0892782;Mostri contro alieni;2009;Rob Letterman, Conrad Vernon;94;Animation| Action| Adventure;USA;175000000;381509870;6,4;Reese Witherspoon; Seth Rogen; Hugh Laurie
tt0892791;Shrek e vissero felici e contenti;2010;Mike Mitchell;93;Animation| Adventure| Comedy;USA;165000000;752600867;6,3;Mike Myers; Eddie Murphy; Cameron Diaz
tt0892904;White on Rice;2009;Dave Boyle;83;Comedy;USA;NA;69171;6,2;Hiroshi Watanabe; Nae; Mio Takada
tt0893322;The Dissection of Thanksgiving;2008;Rafael Monserrate;97;Comedy;USA;NA;NA;5,9;Kathleen Quinlan; Jay O. Sanders; Troy Hall
tt0893331;Four Sheets to the Wind;2007;Sterlin Harjo;81;Drama| Romance;USA;NA;NA;6,3;Wes Allen; Jeri Arredondo; Laura Bailey
tt0893346;Kiss the Bride;2007;C. Jay Cox;100;Comedy| Romance;USA;500000;32033;5,6;Tori Spelling; Philipp Karner; James O'Shea
tt0893356;Nanking;2007;Bill Guttentag, Dan Sturman;90;Biography| History| War;USA;NA;1566248;7,6;Hugo Armstrong; Rosalind Chao; Stephen Dorff
tt0893367;Robodoc;2009;Stephen Maddocks;96;Comedy| Sci-Fi;USA;NA;NA;4,2;Alan Thicke; David Faustino; Corin Nemec
tt0893406;Loaded;2008;Alan Pao;98;Action| Crime| Drama;USA;15000000;NA;4,5;Jesse Metcalfe; Corey Large; Monica Keena
tt0893492;Immortal;2006;Eric Jacobus, Chelsea Steffensen;110;Action;USA;3000;NA;6,1;Joe Henley; Chelsea Steffensen; Eric Jacobus
tt0893532;Kill Theory;2009;Chris Moore;85;Horror| Thriller;USA;6000000;397941;5,4;Don McManus; Ryanne Duzich; Teddy Dunn
tt0896031;L'amore impossibile di Fisher Willow;2008;Jodie Markell;102;Drama| Romance;USA;6500000;NA;5,8;Bryce Dallas Howard; Chris Evans; Will Patton
tt0896533;Conjurer;2008;Clint Hutchison;100;Horror| Thriller;USA;NA;NA;4,8;Andrew Bowen; Maxine Bahns; John Schneider
tt0896534;Deadgirl;2008;Marcel Sarmiento, Gadi Harel;101;Horror;USA;NA;NA;5,6;Shiloh Fernandez; Noah Segan; Candice King
tt0896798;Cleaner;2007;Renny Harlin;88;Crime| Mystery| Thriller;USA;25000000;5796630;6,1;Samuel L. Jackson; Ed Harris; Eva Mendes
tt0896811;Friends (with Benefits);2009;Gorman Bechard;94;Comedy| Romance;USA;NA;NA;5,2;Margaret Laney; Alex Brown; Anne Petersen
tt0896923;Quella sera dorata;2009;James Ivory;117;Drama| Romance;USA;8300000;1448788;6,3;Nicholas Blandullo; Sofía Viruboff; James Martin
tt0897347;The Echo;2008;Yam Laranas;90;Drama| Horror| Mystery;USA;5000000;1508127;5,6;Jesse Bradford; Amelia Warner; Carlos Leon
tt0897361;Il nome del mio assassino;2007;Chris Sivertson;106;Crime| Drama| Mystery;USA;12000000;9669758;3,6;Bonnie Aarons; Lindsay Lohan; Michael Adler
tt0898367;The Road;2009;John Hillcoat;111;Drama;USA;25000000;27639579;7,2;Viggo Mortensen; Kodi Smit-McPhee; Robert Duvall
tt0899128;Perimetro di paura;2008;Eric Red;96;Horror| Mystery| Thriller;USA;10000000;1415804;5,5;Famke Janssen; Bobby Cannavale; Ed Westwick
tt0899145;Don't Fade Away;2010;Luke Kasdan;89;Drama;USA;2400000;NA;4,9;Ryan Kwanten; Mischa Barton; Beau Bridges
tt0899154;The Key Man;2011;Peter Himmelstein;80;Crime| Drama| Thriller;USA;NA;NA;5,4;Hugo Weaving; Brian Cox; Jack Davenport
tt0900357;Boogeyman 2 - Il ritorno dell'uomo nero;2007;Jeff Betancourt;93;Drama| Horror| Thriller;USA;4500000;1798418;5,0;Danielle Savre; Matt Cohen; Chrissy Calhoun
tt0901476;Bride Wars - La mia migliore nemica;2009;Gary Winick;89;Comedy| Romance;USA;30000000;115375850;5,5;Kate Hudson; Anne Hathaway; Bryan Greenberg
tt0901494;Life Is Hot in Cracktown;2009;Buddy Giovinazzo;99;Crime| Drama;USA;4000000;NA;6,1;Evan Ross; Stephanie Lugo; Maurice Blake
tt0902253;Another Perfect Stranger;2007;Jefferson Moore, Shane Sooter;80;Drama;USA;250000;NA;6,6;Jefferson Moore; Ruby Lewis; Chloe Allen
tt0902265;Gli orsetti del cuore: Pasticciorso alla riscossa!;2007;Davis Doi;72;Animation| Family;USA;NA;NA;4,3;Ashleigh Ball; Ian James Corlett; Scott McNeil
tt0902274;Death on Demand;2008;Adam Matalon;90;Horror;USA;250000;NA;3,4;Jerry Broome; Suzannah Lawson Matalon; Bridget Megan Clark
tt0902279;Entry Level;2007;Douglas Horn;85;Comedy| Drama;USA;85000;NA;5,7;D.B. Sweeney; Missi Pyle; Cedric Yarbrough
tt0902281;Hindsight;2008;Paul Holahan;93;Drama| Mystery| Thriller;USA;2000000;NA;5,0;Leonor Varela; Jeffrey Donovan; Waylon Payne
tt0902287;Grindin';2007;Marcello Thedford;90;Comedy;USA;NA;NA;2,9;Lawrence B. Adisa; Regina King; French Stewart
tt0902290;I Sell the Dead;2008;Glenn McQuaid;85;Comedy| Horror;USA;750000;8050;6,1;Dominic Monaghan; Larry Fessenden; Angus Scrimm
tt0902312;Nite Tales: The Movie;2008;Deon Taylor;93;Horror| Thriller;USA;450000;NA;4,0;Flavor Flav; Dante Basco; Chico Benymon
tt0902337;Under Still Waters;2008;Carolyn Miller;85;Drama| Thriller;USA;NA;NA;5,1;Lake Bell; Jason Biondo; Jason Clarke
tt0902982;The Harimaya Bridge;2009;Aaron Woolfolk;120;Drama;USA;2000000;54473;6,4;Bennet Guillory; Saki Takaoka; Misa Shimizu
tt0903134;The Wager;2007;Judson Pearce Morgan;82;Drama;USA;NA;NA;5,2;Randy Travis; Jude Ciccolella; Nancy Stafford
tt0903606;Hooking Up;2009;Vincent Scordia;95;Comedy| Drama;USA;400000;NA;2,5;Corey Feldman; Brian O'Halloran; Bronson Pinchot
tt0903657;Love & Mercy;2014;Bill Pohlad;121;Biography| Drama| Music;USA;10000000;28641776;7,4;Paul Dano; John Cusack; Elizabeth Banks
tt0903831;For the Love of a Dog;2008;Sheree Le Mon;90;Family;USA;1000000;NA;4,9;Sherman Hemsley; Phil Vassar; Tina Witherby
tt0906108;Why Did I Get Married?;2007;Tyler Perry;113;Comedy| Drama;USA;15000000;55862886;5,9;Tyler Perry; Sharon Leal; Janet Jackson
tt0906319;The Auteur;2008;James Westby;80;Comedy;USA;NA;NA;5,6;Melik Malkasian; Denise Chanterelle DuBois; Loren Hoskins
tt0906325;Il re del supermarket;2007;Mort Nathan;94;Comedy;USA;1600000;NA;4,4;Dennis Farina; Paul Campbell; Marika Dominczyk
tt0906727;Ball Don't Lie;2008;Brin Hill;102;Drama;USA;NA;NA;4,6;Rosanna Arquette; Grayson Boucher; Ludacris
tt0906773;Player 5150;2008;David Michael O'Neill;91;Action| Drama;USA;1500000;NA;5,0;Ethan Embry; Kathleen Robertson; Christopher McDonald
tt0906783;The 27 Club;2008;Erica Dunton;94;Drama;USA;NA;NA;6,6;Joe Anderson; David P. Emrich; Eve Hewson
tt0907681;Wicked Lake;2008;Zach Passero;95;Horror;USA;NA;NA;2,9;Carlee Baker; Angela Bettis; Eve Mauro
tt0907848;Dakota Skye;2008;John Humber;89;Drama| Romance;USA;150000;NA;6,6;Scott F. Anderson; Matt Baker; Eileen Seton
tt0907870;To a Tee;2006;Matt Riddlehoover;64;Comedy| Drama| Romance;USA;25000;NA;4,7;Matt Riddlehoover; Lindsey Hancock Williamson; Brandon Eaves
tt0910885;Natale con i tuoi;2014;Tristram Shapeero;88;Comedy| Drama;USA;5000000;NA;5,1;Joel McHale; Lauren Graham; Clark Duke
tt0910898;Goyband;2008;Christopher Grimm;98;Comedy;USA;NA;NA;5,3;Adam Pascal; Josh Alexander; Michael Apuzzo
tt0910915;Life in Flight;2008;Tracey Hecht;78;Comedy| Drama| Romance;USA;2000000;NA;5,2;Patrick Wilson; Amy Smart; David Ilku
tt0910936;Strafumati;2008;David Gordon Green;111;Action| Comedy| Crime;USA;27000000;101624843;6,9;Seth Rogen; James Franco; Danny McBride
tt0910970;WALL·E;2008;Andrew Stanton;98;Animation| Adventure| Family;USA;180000000;521311860;8,4;Ben Burtt; Elissa Knight; Jeff Garlin
tt0910993;Beyond the Ring;2008;Gerson Sanginitto;86;Action| Drama| Family;USA;NA;NA;3,3;André Lima; Martin Kove; Gary Busey
tt0911024;The Pool;2007;Chris Smith;98;Drama;USA;NA;95102;7,1;Nana Patekar; Venkatesh Chavan; Jhangir Badshah
tt0913354;Blindato;2009;Nimród Antal;88;Action| Crime| Thriller;USA;20000000;22942221;5,7;Matt Dillon; Jean Reno; Laurence Fishburne
tt0913413;Un microfono per due;2009;Todd Louiso;84;Comedy| Drama| Music;USA;NA;390584;4,0;Jason Schwartzman; Ben Stiller; Anna Kendrick
tt0914363;Dark Spirits;2008;Huck Keppler;99;Horror| Thriller;USA;NA;NA;3,2;Milena Minichová; Dan Brown; Jan Budar
tt0914382;Quiet City;2007;Aaron Katz;78;Drama;USA;2500;15610;6,4;Erin Fisher; Cris Lankenau; Sarah Hellman
tt0914796;Blood Predator;2007;Paul Gagné;91;Horror| Sci-Fi;USA;250000;NA;2,3;Dale Anderson; Rayne Aspengren; Jared Cohn
tt0914797;Napa Valley - La grande annata;2008;Randall Miller;110;Comedy| Drama;USA;5000000;4628553;6,8;Chris Pine; Hal B. Klein; Alan Rickman
tt0914799;Brain Dead;2007;Kevin Tenney;95;Horror;USA;NA;NA;5,1;Joshua Benton; Sarah Grant Brendecke; David Crane
tt0914805;Head Case;2007;Anthony Spadaccini;96;Crime| Horror;USA;5000;NA;4,4;Paul McCloskey; Barbara Lessin; Brinke Stevens
tt0914823;Sotto assedio;2010;Mark Hazen Kelly;78;Action| Thriller;USA;NA;NA;4,5;Jeremy London; Bret Roberts; Sally Kirkland
tt0914845;Familiar Strangers;2008;Zackary Adler;86;Comedy| Drama;USA;1000000;34068;5,6;Shawn Hatosy; DJ Qualls; Tom Bower
tt0914863;Unthinkable;2010;Gregor Jordan;97;Crime| Drama| Thriller;USA;15000000;1669947;7,1;Samuel L. Jackson; Carrie-Anne Moss; Michael Sheen
tt0915458;Fast Girl;2008;Daniel Zirilli;95;Family| Sport;USA;2000000;NA;4,5;Mircea Monroe; Justin Guarini; Dwier Brown
tt0915460;Grizzly Park;2008;Tom Skull;91;Adventure| Comedy| Horror;USA;NA;NA;4,0;Glenn Morshower; Shedrack Anderson III; Susan Blakely
tt0915473;This Is Not a Test;2008;Chris Angel;89;Comedy| Drama;USA;1000000;NA;4,2;Hill Harper; Robinne Lee; Tom Arnold
tt0918529;I Do... I Did!;2009;J. Jesses Smith;92;Comedy| Drama| Romance;USA;180000;NA;3,0;Cherie Johnson; Marcus Patrick; April Scott
tt0918554;Plaguers;2008;Brad Sykes;86;Horror| Sci-Fi;USA;NA;NA;2,7;Steve Railsback; Alexis Zibolis; Noelle Perris
tt0918557;Saving Sarah Cain;2007;Michael Landon Jr.;103;Drama;USA;2349352;NA;6,1;Abigail Mason; Lisa Pepper; Elliott Gould
tt0918575;Victim;2010;Matt Eskandari, Michael A. Pierce;90;Horror| Thriller;USA;1000000;NA;6,0;Stephen Weigand; Bob Bancroft; Brendan Kelly
tt0918627;The Cook;2008;Gregg Simon;85;Comedy| Horror;USA;210000;NA;4,0;Penny Vital; Nina Fehren; Mark Hengst
tt0918630;Magus;2008;John Lechago;91;Fantasy| Horror;USA;NA;NA;3,3;Ron Fitzgerald; Lizzy Strain; Bill Steele
tt0918927;Il dubbio;2008;John Patrick Shanley;104;Drama| Mystery;USA;20000000;51699984;7,5;Meryl Streep; Philip Seymour Hoffman; Amy Adams
tt0920468;Over the GW;2007;Nick Gaglia;75;Drama;USA;30000;NA;4,7;George Gallagher; Kether Donohue; Albert Insinnia
tt0922547;Parasomnia;2008;William Malone;103;Horror| Thriller;USA;NA;NA;5,2;Sean Young; Patrick Kilpatrick; Dylan McKnight
tt0922642;Tooth and Nail;2007;Mark Young;94;Drama| Horror| Thriller;USA;4200000;97182;4,8;Nicole DuPort; Rider Strong; Michael Kelly
tt0923600;Baghead;2008;Jay Duplass, Mark Duplass;84;Comedy| Drama| Horror;USA;NA;140106;6,0;Steve Zissis; Ross Partridge; Greta Gerwig
tt0923612;Beauty and the Beast: A Latter-Day Tale;2007;B.J. Alexander, Brian Brough;91;Drama| Romance;USA;NA;NA;6,1;Summer Naomi Smart; Matthew Reese; Everest Bishop
tt0923653;The Dead Undead;2010;Matthew R. Anderson, Edward Conna;89;Action| Horror| Sci-Fi;USA;1100000;NA;2,9;Luke Goss; Matthew R. Anderson; Spice Williams-Crosby
tt0923985;We Are the Strange;2007;M. dot Strange;88;Animation| Action| Adventure;USA;20000;NA;5,6;Chaylon Blancett; David Choe; Stuart Mahoney
tt0924129;Crossing Over;2009;Wayne Kramer;113;Crime| Drama;USA;19000000;3676533;6,7;Harrison Ford; Ray Liotta; Ashley Judd
tt0924134;Contrasti e amori;2008;Patrick Sisam;90;Comedy| Drama;USA;NA;NA;4,6;Tom Arnold; Armando Acevedo; Holland Hayes
tt0924518;XII;2008;Michael A. Nickles;81;Horror| Thriller;USA;NA;NA;4,1;Emily Hardy; Mercedes McNab; Steven Brand
tt0925245;Heatstroke;2008;Andrew Prowse;83;Action| Horror| Sci-Fi;USA;2500000;NA;2,9;D.B. Sweeney; Danica McKellar; Chris Cleveland
tt0926036;Around June;2008;James Savoca;93;Animation| Drama| Fantasy;USA;NA;12578;5,0;Samaire Armstrong; Brad William Henke; Jon Gries
tt0926063;Dance of the Dead;2008;Gregg Bishop;87;Action| Comedy| Horror;USA;NA;NA;5,8;Jared Kusnitz; Greyson Chadwick; Chandler Darby
